DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Moonlight Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Moonlight Beach,"['Tuesday', 'November', 26, 2024, '4PM']",0.5,S,20.0,11.0,208,0.5,S,20,11.0,2.0,0.5,W,8.0,101.0,2.0,0.4,SW,12.0,34.0,0.0,,,,,,WNW,cross-on,122.0,10.0,7.0
Moonlight Beach,Sunday-1-1PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Moonlight Beach,"['Sunday', 'December', 1, 2024, '1PM']",0.5,S,12.0,11.0,127,0.5,S,12,11.0,2.0,0.4,WNW,20.0,104.0,3.0,0.3,SW,19.0,45.0,0.0,,,,,,WSW,on,78.0,10.0,7.0
Moonlight Beach,Saturday-30-1PM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,126,0.6,S,13,9.0,2.0,0.3,W,7.0,90.0,2.0,0.2,S,8.0,-0.0,2.0,,,,,,WSW,on,75.0,10.0,7.0
Moonlight Beach,Thursday-28-1AM,27 November 2024: 5:33PM,San Diego County,San Diego County,Moonlight Beach,"['Thursday', 'November', 28, 2024, '1AM']",0.9,S,17.0,6.0,448,0.9,S,17,6.0,2.0,0.4,W,6.0,90.0,2.0,0.4,SW,13.0,34.0,0.0,,,,,,NNW,cross,164.0,5.0,5.0
Moonlight Beach,Sunday-1-1AM,30 November 2024: 12:33PM,San Diego County,San Diego County,Moonlight Beach,"['Sunday', 'December', 1, 2024, '1AM']",0.6,S,13.0,9.0,121,0.6,S,13,9.0,2.0,0.3,SW,19.0,45.0,0.0,0.2,WNW,12.0,117.0,3.0,,,,,,SW,glass,49.0,0.0,6.0
Moonlight Beach,Saturday-30-4AM,29 November 2024: 7:21PM,San Diego County,San Diego County,Moonlight Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,13.0,18.0,141,0.6,SSW,13,18.0,1.0,0.4,W,8.0,90.0,2.0,0.2,WNW,13.0,117.0,3.0,,,,,,ENE,cross-off,243.0,10.0,1.0
Moonlight Beach,Wednesday-27-7PM,27 November 2024: 5:33PM,San Diego County,San Diego County,Moonlight Beach,"['Wednesday', 'November', 27, 2024, '7PM']",1.0,S,18.0,11.0,632,1.0,S,18,11.0,2.0,0.4,W,6.0,90.0,2.0,0.3,SSW,11.0,18.0,1.0,,,,,,NW,cross-on,143.0,5.0,6.0
Moonlight Beach,Tuesday-26-7PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Moonlight Beach,"['Tuesday', 'November', 26, 2024, '7PM']",0.7,S,20.0,8.0,373,0.7,S,20,8.0,2.0,0.5,W,8.0,90.0,2.0,0.4,SW,12.0,34.0,0.0,,,,,,NW,glass,133.0,5.0,6.0
Moonlight Beach,Sunday-1-10PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Moonlight Beach,"['Sunday', 'December', 1, 2024, '10PM']",0.7,WNW,18.0,106.0,326,0.7,WNW,18,106.0,3.0,0.4,SSW,12.0,14.0,1.0,0.4,SW,18.0,45.0,0.0,,,,,,NW,glass,146.0,5.0,6.0
Moonlight Beach,Wednesday-27-10AM,26 November 2024: 7:10PM,San Diego County,San Diego County,Moonlight Beach,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,18.0,6.0,509,0.9,S,18,6.0,2.0,0.4,W,7.0,90.0,2.0,0.2,S,11.0,-0.0,2.0,,,,,,W,glass,86.0,5.0,8.0
Moonlight Beach,Thursday-28-10AM,27 November 2024: 5:33PM,San Diego County,San Diego County,Moonlight Beach,"['Thursday', 'November', 28, 2024, '10AM']",1.0,S,16.0,11.0,522,1.0,S,16,11.0,2.0,0.4,W,6.0,90.0,2.0,0.2,WNW,12.0,117.0,3.0,,,,,,NW,glass,126.0,5.0,6.0
Moonlight Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,San Diego County,San Diego County,Moonlight Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,S,20.0,6.0,611,0.9,S,20,6.0,2.0,0.5,W,7.0,90.0,2.0,0.3,SSW,12.0,18.0,1.0,,,,,,NNW,glass,149.0,5.0,5.0
Moonstone,Saturday-30-7PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,126,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,WNW,22.0,117.0,1.0,,,,,,NW,cross-on,145.0,10.0,6.0
Moonstone,Saturday-30-1AM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Saturday', 'November', 30, 2024, '1AM']",0.7,S,14.0,8.0,198,0.7,S,14,8.0,4.0,0.4,WNW,12.0,117.0,1.0,0.3,WSW,7.0,72.0,1.0,0.2,N,6.0,180.0,4.0,NE,cross-off,231.0,10.0,2.0
Moonstone,Tuesday-26-10PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,10.0,117.0,279,0.7,WNW,10,117.0,1.0,0.6,S,20.0,9.0,4.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,cross,188.0,5.0,4.0
Moonstone,Saturday-30-1PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,128,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,W,7.0,90.0,0.0,,,,,,NNE,cross-off,196.0,5.0,3.0
Moonstone,Friday-29-10PM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Friday', 'November', 29, 2024, '10PM']",0.7,S,14.0,8.0,203,0.7,S,14,8.0,4.0,0.4,WNW,12.0,117.0,1.0,0.3,WSW,7.0,72.0,1.0,,,,,,NE,cross-off,230.0,10.0,2.0
Moonstone,Sunday-1-1AM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,239,0.5,S,13,11.0,4.0,0.5,WNW,20.0,112.0,1.0,0.4,WNW,12.0,117.0,1.0,,,,,,ENE,off,252.0,5.0,1.0
Moonstone,Wednesday-27-10AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,S,19.0,7.0,470,0.8,S,19,7.0,4.0,0.5,NW,8.0,127.0,2.0,0.4,WNW,13.0,117.0,1.0,,,,,,ENE,cross-off,239.0,10.0,1.0
Moonstone,Wednesday-27-4AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Wednesday', 'November', 27, 2024, '4AM']",1.0,S,19.0,6.0,745,1.0,S,19,6.0,4.0,0.5,WNW,9.0,112.0,1.0,0.4,SSW,12.0,27.0,3.0,,,,,,NNE,cross-off,210.0,10.0,3.0
Moonstone,Sunday-1-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Sunday', 'December', 1, 2024, '10AM']",1.2,WNW,18.0,110.0,900,1.2,WNW,18,110.0,1.0,0.5,WNW,12.0,112.0,1.0,0.5,S,12.0,11.0,4.0,,,,,,S,glass,8.0,0.0,4.0
Moonstone,Wednesday-27-1AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Wednesday', 'November', 27, 2024, '1AM']",0.9,S,20.0,6.0,611,0.9,S,20,6.0,4.0,0.6,WNW,9.0,121.0,1.0,0.5,S,12.0,11.0,4.0,,,,,,NNE,cross-off,209.0,5.0,3.0
Moonstone,Monday-2-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Monday', 'December', 2, 2024, '10AM']",1.6,WNW,16.0,108.0,1208,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NW,glass,142.0,0.0,6.0
Moonstone,Monday-2-1AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Monday', 'December', 2, 2024, '1AM']",1.6,WNW,16.0,108.0,1271,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,glass,172.0,5.0,4.0
Moonstone,Sunday-1-4PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Moonstone,"['Sunday', 'December', 1, 2024, '4PM']",1.5,WNW,18.0,110.0,1342,1.5,WNW,18,110.0,1.0,0.5,S,12.0,11.0,4.0,0.4,WNW,11.0,117.0,1.0,,,,,,NW,glass,124.0,5.0,6.0
Moonstone Beach,Friday-29-7PM,29 November 2024: 7:21PM,Humboldt County,Humboldt County,Moonstone Beach,"['Friday', 'November', 29, 2024, '7PM']",0.9,NW,5.0,144.0,73,0.9,NW,5,144.0,0.0,0.5,W,12.0,101.0,2.0,-0.4,SW,15.0,34.0,4.0,,,,,,NNE,cross-off,209.0,10.0,3.0
Moonstone Beach,Wednesday-27-4AM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Moonstone Beach,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,7.0,120.0,75,0.8,WNW,7,120.0,1.0,0.5,W,12.0,101.0,2.0,0.3,WNW,18.0,108.0,1.0,,,,,,E,off,263.0,10.0,0.0
Moonstone Beach,Friday-29-1PM,29 November 2024: 7:21PM,Humboldt County,Humboldt County,Moonstone Beach,"['Friday', 'November', 29, 2024, '1PM']",0.6,NW,5.0,141.0,73,0.6,NW,5,141.0,0.0,0.5,W,12.0,101.0,2.0,-0.4,SW,16.0,34.0,4.0,,,,,,NNW,cross-on,148.0,10.0,5.0
Moonstone Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Moonstone Beach,"['Tuesday', 'November', 26, 2024, '10PM']",1.0,WNW,8.0,114.0,110,1.0,WNW,8,114.0,1.0,0.5,W,13.0,101.0,2.0,0.3,WNW,20.0,108.0,1.0,,,,,,NE,cross-off,231.0,10.0,2.0
Moonstone Beach,Tuesday-26-1PM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Moonstone Beach,"['Tuesday', 'November', 26, 2024, '1PM']",1.0,W,7.0,90.0,96,1.0,W,7,90.0,2.0,0.6,NW,8.0,141.0,0.0,0.4,WNW,14.0,104.0,1.0,,,,,,WNW,glass,120.0,5.0,7.0
Moonstone Beach,Wednesday-27-7AM,26 November 2024: 7:10PM,Humboldt County,Humboldt County,Moonstone Beach,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,7.0,120.0,160,0.8,WNW,7,120.0,1.0,0.5,W,12.0,101.0,2.0,0.5,W,18.0,101.0,2.0,,,,,,E,off,261.0,10.0,0.0
Moonstone Beach,Saturday-30-7PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Moonstone Beach,"['Saturday', 'November', 30, 2024, '7PM']",0.9,WNW,20.0,103.0,640,0.9,WNW,20,103.0,1.0,0.7,NW,8.0,146.0,0.0,0.7,WNW,12.0,106.0,1.0,,,,,,NE,cross-off,222.0,5.0,2.0
Moonstone Beach,Monday-2-1PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Monday', 'December', 2, 2024, '1PM']",1.7,W,14.0,100.0,1212,1.7,W,14,100.0,2.0,0.4,SW,18.0,45.0,4.0,-0.2,SSW,12.0,27.0,5.0,,,,,,NNW,cross-on,156.0,5.0,5.0
Moonstone Beach,Monday-2-4PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Monday', 'December', 2, 2024, '4PM']",1.6,W,14.0,101.0,1048,1.6,W,14,101.0,2.0,0.4,SW,18.0,45.0,4.0,-0.2,SSW,12.0,27.0,5.0,,,,,,NNW,cross,164.0,10.0,5.0
Moonstone Beach,Monday-2-10AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Monday', 'December', 2, 2024, '10AM']",1.7,W,15.0,100.0,1246,1.7,W,15,100.0,2.0,0.4,SW,18.0,45.0,4.0,-0.2,SSW,12.0,27.0,5.0,,,,,,NE,glass,233.0,5.0,2.0
Moonstone Beach,Sunday-1-4PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Sunday', 'December', 1, 2024, '4PM']",1.8,W,16.0,99.0,1672,1.8,W,16,99.0,2.0,0.8,NW,10.0,130.0,0.0,0.3,SW,13.0,45.0,4.0,,,,,,N,cross,176.0,5.0,4.0
Moonstone Beach,Saturday-30-10PM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Moonstone Beach,"['Saturday', 'November', 30, 2024, '10PM']",1.1,W,19.0,100.0,922,1.1,W,19,100.0,2.0,0.7,NW,8.0,146.0,0.0,0.7,WNW,11.0,106.0,1.0,,,,,,ENE,cross-off,242.0,10.0,1.0
Moonstone Beach,Sunday-1-7AM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Sunday', 'December', 1, 2024, '7AM']",1.7,W,18.0,100.0,1789,1.7,W,18,100.0,2.0,0.7,NW,9.0,146.0,0.0,0.6,WNW,11.0,108.0,1.0,,,,,,E,off,263.0,10.0,0.0
Moonstone Beach,Sunday-1-4AM,30 November 2024: 12:33PM,Humboldt County,Humboldt County,Moonstone Beach,"['Sunday', 'December', 1, 2024, '4AM']",1.6,W,18.0,101.0,1646,1.6,W,18,101.0,2.0,0.7,NW,9.0,146.0,0.0,0.6,WNW,11.0,108.0,1.0,,,,,,E,off,269.0,10.0,0.0
Moonstone Beach,Sunday-1-10PM,01 December 2024: 12:19PM,Humboldt County,Humboldt County,Moonstone Beach,"['Sunday', 'December', 1, 2024, '10PM']",1.9,WNW,16.0,102.0,1845,1.9,WNW,16,102.0,1.0,0.1,SW,19.0,45.0,4.0,-0.2,SSW,13.0,27.0,5.0,,,,,,NE,cross-off,227.0,5.0,2.0
Morro Bay,Tuesday-26-4PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Tuesday', 'November', 26, 2024, '4PM']",0.6,WSW,6.0,59.0,231,0.6,WSW,6,59.0,1.0,0.5,WNW,8.0,112.0,1.0,0.5,S,21.0,11.0,4.0,,,,,,N,cross,182.0,10.0,5.0
Morro Bay,Saturday-30-1PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,128,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,W,7.0,90.0,0.0,,,,,,NNW,cross-on,158.0,5.0,6.0
Morro Bay,Saturday-30-7PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,126,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,WNW,22.0,117.0,1.0,,,,,,NW,cross-on,143.0,5.0,7.0
Morro Bay,Tuesday-26-10PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,10.0,117.0,279,0.7,WNW,10,117.0,1.0,0.6,S,20.0,9.0,4.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,cross-on,179.0,10.0,5.0
Morro Bay,Tuesday-26-7PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Tuesday', 'November', 26, 2024, '7PM']",0.7,WNW,10.0,117.0,221,0.7,WNW,10,117.0,1.0,0.5,S,21.0,11.0,4.0,0.4,SW,6.0,45.0,2.0,,,,,,NNE,cross-off,213.0,10.0,4.0
Morro Bay,Friday-29-1PM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Friday', 'November', 29, 2024, '1PM']",0.8,SSW,15.0,14.0,284,0.8,SSW,15,14.0,3.0,0.4,WNW,13.0,117.0,1.0,0.4,WSW,8.0,76.0,1.0,,,,,,NNE,cross,204.0,10.0,4.0
Morro Bay,Wednesday-27-10AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,SSW,19.0,14.0,486,0.8,SSW,19,14.0,3.0,0.5,WNW,8.0,112.0,1.0,0.4,WNW,13.0,117.0,1.0,,,,,,NE,cross-off,221.0,15.0,3.0
Morro Bay,Monday-2-4AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Monday', 'December', 2, 2024, '4AM']",1.6,WNW,16.0,108.0,1255,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NNE,cross,196.0,5.0,4.0
Morro Bay,Tuesday-26-1PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Tuesday', 'November', 26, 2024, '1PM']",0.7,SW,6.0,45.0,332,0.7,SW,6,45.0,2.0,0.6,S,21.0,9.0,4.0,0.5,WNW,8.0,112.0,1.0,,,,,,N,glass,180.0,5.0,5.0
Morro Bay,Monday-2-1AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Monday', 'December', 2, 2024, '1AM']",1.6,WNW,16.0,108.0,1271,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,glass,180.0,5.0,5.0
Morro Bay,Sunday-1-1PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Sunday', 'December', 1, 2024, '1PM']",1.4,WNW,18.0,107.0,1149,1.4,WNW,18,107.0,1.0,0.5,WNW,11.0,112.0,1.0,0.5,S,12.0,11.0,4.0,,,,,,WSW,glass,73.0,5.0,6.0
Morro Bay,Monday-2-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Monday', 'December', 2, 2024, '10AM']",1.6,WNW,16.0,108.0,1224,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,glass,175.0,0.0,5.0
Morro Bay,Sunday-1-10PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Sunday', 'December', 1, 2024, '10PM']",1.6,WNW,16.0,108.0,1335,1.6,WNW,16,108.0,1.0,0.4,SSW,12.0,14.0,3.0,0.4,WNW,11.0,117.0,1.0,,,,,,NNE,glass,209.0,5.0,4.0
Morro Bay,Sunday-1-4PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Sunday', 'December', 1, 2024, '4PM']",1.5,WNW,18.0,110.0,1342,1.5,WNW,18,110.0,1.0,0.5,WNW,11.0,112.0,1.0,0.4,SSW,12.0,14.0,3.0,,,,,,WNW,glass,110.0,5.0,8.0
Morro Bay,Sunday-1-7PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Bay,"['Sunday', 'December', 1, 2024, '7PM']",1.6,WNW,17.0,108.0,1467,1.6,WNW,17,108.0,1.0,0.4,WNW,11.0,117.0,1.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,glass,185.0,5.0,5.0
Morro Rock,Saturday-30-1AM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Saturday', 'November', 30, 2024, '1AM']",0.4,WNW,12.0,117.0,57,0.4,WNW,12,117.0,1.0,0.3,WSW,7.0,72.0,3.0,0.2,N,6.0,180.0,2.0,-0.7,S,14.0,8.0,6.0,NE,cross-off,225.0,10.0,2.0
Morro Rock,Saturday-30-7AM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Saturday', 'November', 30, 2024, '7AM']",0.4,WNW,12.0,117.0,56,0.4,WNW,12,117.0,1.0,0.3,W,7.0,90.0,2.0,-0.6,S,14.0,9.0,6.0,,,,,,NE,cross-off,220.0,10.0,2.0
Morro Rock,Tuesday-26-10PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,10.0,117.0,81,0.7,WNW,10,117.0,1.0,-0.4,SSW,12.0,14.0,5.0,-0.6,S,20.0,9.0,6.0,,,,,,N,cross,182.0,10.0,4.0
Morro Rock,Tuesday-26-7PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Tuesday', 'November', 26, 2024, '7PM']",0.7,WNW,10.0,117.0,85,0.7,WNW,10,117.0,1.0,0.4,SW,6.0,45.0,4.0,-0.5,S,21.0,11.0,6.0,,,,,,NE,cross-off,214.0,10.0,2.0
Morro Rock,Wednesday-27-7AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Wednesday', 'November', 27, 2024, '7AM']",0.5,WNW,9.0,112.0,68,0.5,WNW,9,112.0,1.0,0.4,WNW,13.0,117.0,1.0,-0.9,S,19.0,6.0,6.0,,,,,,NE,cross-off,216.0,15.0,2.0
Morro Rock,Sunday-1-1AM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '1AM']",0.5,WNW,20.0,112.0,239,0.5,WNW,20,112.0,1.0,0.4,WNW,12.0,117.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,244.0,5.0,1.0
Morro Rock,Monday-2-1PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Monday', 'December', 2, 2024, '1PM']",1.6,WNW,15.0,108.0,1163,1.6,WNW,15,108.0,1.0,-0.4,SSW,18.0,27.0,5.0,-0.4,SSW,12.0,14.0,5.0,,,,,,NW,cross-on,134.0,5.0,6.0
Morro Rock,Sunday-1-7AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '7AM']",0.9,WNW,19.0,108.0,657,0.9,WNW,19,108.0,1.0,0.5,WNW,12.0,112.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,241.0,5.0,1.0
Morro Rock,Sunday-1-4AM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '4AM']",0.8,WNW,20.0,113.0,437,0.8,WNW,20,113.0,1.0,0.4,WNW,12.0,117.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,243.0,5.0,1.0
Morro Rock,Monday-2-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Monday', 'December', 2, 2024, '10AM']",1.6,WNW,16.0,108.0,1208,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,4.0,-0.4,SSW,12.0,14.0,5.0,,,,,,N,glass,185.0,0.0,4.0
Morro Rock,Monday-2-1AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Monday', 'December', 2, 2024, '1AM']",1.6,WNW,16.0,108.0,1271,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,4.0,-0.4,SSW,12.0,14.0,5.0,,,,,,N,glass,188.0,5.0,4.0
Morro Rock,Sunday-1-10PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '10PM']",1.6,WNW,16.0,108.0,1318,1.6,WNW,16,108.0,1.0,0.4,WNW,11.0,117.0,1.0,-0.4,SSW,12.0,14.0,5.0,,,,,,NNE,glass,212.0,5.0,3.0
Morro Rock,Sunday-1-7PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '7PM']",1.6,WNW,17.0,108.0,1450,1.6,WNW,17,108.0,1.0,0.4,WNW,11.0,117.0,1.0,-0.5,S,12.0,11.0,6.0,,,,,,N,glass,185.0,5.0,4.0
Morro Rock,Sunday-1-4PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Morro Rock,"['Sunday', 'December', 1, 2024, '4PM']",1.5,WNW,18.0,110.0,1342,1.5,WNW,18,110.0,1.0,0.4,WNW,11.0,117.0,1.0,-0.5,S,12.0,11.0,6.0,,,,,,WNW,glass,108.0,5.0,7.0
Moss Landing,Tuesday-26-10PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Moss Landing,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,9.0,117.0,70,0.7,WNW,9,117.0,1.0,0.4,WNW,13.0,104.0,1.0,-0.4,S,21.0,-0.0,6.0,,,,,,NNE,cross,211.0,10.0,4.0
Moss Landing,Saturday-30-4AM,29 November 2024: 7:21PM,Monterey County,Monterey County,Moss Landing,"['Saturday', 'November', 30, 2024, '4AM']",0.4,WNW,12.0,104.0,48,0.4,WNW,12,104.0,1.0,0.2,WSW,7.0,63.0,3.0,-0.4,NE,3.0,236.0,4.0,-0.6,S,14.0,9.0,6.0,ENE,cross-off,248.0,10.0,2.0
Moss Landing,Saturday-30-10AM,29 November 2024: 7:21PM,Monterey County,Monterey County,Moss Landing,"['Saturday', 'November', 30, 2024, '10AM']",0.5,NW,12.0,127.0,71,0.5,NW,12,127.0,0.0,0.2,WSW,7.0,63.0,3.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,242.0,10.0,2.0
Moss Landing,Tuesday-26-4PM,26 November 2024: 7:10PM,Monterey County,Monterey County,Moss Landing,"['Tuesday', 'November', 26, 2024, '4PM']",0.7,WNW,10.0,117.0,83,0.7,WNW,10,117.0,1.0,0.5,SW,6.0,37.0,4.0,-0.5,S,21.0,11.0,6.0,,,,,,WNW,glass,114.0,5.0,8.0
Moss Landing,Wednesday-27-7AM,26 November 2024: 7:10PM,Monterey County,Monterey County,Moss Landing,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,WNW,13.0,113.0,181,0.8,WNW,13,113.0,1.0,-0.4,SSW,12.0,14.0,5.0,-0.8,S,19.0,7.0,6.0,,,,,,NE,cross-off,228.0,10.0,3.0
Moss Landing,Saturday-30-10PM,30 November 2024: 12:33PM,Monterey County,Monterey County,Moss Landing,"['Saturday', 'November', 30, 2024, '10PM']",0.4,WNW,12.0,117.0,147,0.4,WNW,12,117.0,1.0,0.4,WNW,21.0,104.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,250.0,10.0,2.0
Moss Landing,Sunday-1-4AM,30 November 2024: 12:33PM,Monterey County,Monterey County,Moss Landing,"['Sunday', 'December', 1, 2024, '4AM']",0.9,WNW,19.0,108.0,664,0.9,WNW,19,108.0,1.0,0.5,WNW,12.0,112.0,1.0,-0.5,S,13.0,11.0,6.0,,,,,,ENE,cross-off,254.0,10.0,2.0
